id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2024-7983,2024-03-25,000001,Vente,77000,126,,RUE DE LA NEUVILLE,0095,02360,02666,Rozoy-sur-Serre,02,,,02666000AB0368,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,600,4.12424,49.709486
2024-7983,2024-03-25,000001,Vente,77000,,,LA NEUVILLE,B103,02360,02666,Rozoy-sur-Serre,02,,,02666000AB0381,,,,,,,,,,,,,0,,,,,PA,pâtures,,,229,4.124007,49.709835
2024-7983,2024-03-25,000001,Vente,77000,126,,RUE DE LA NEUVILLE,0095,02360,02666,Rozoy-sur-Serre,02,,,02666000AB0413,,,,,,,,,,,,,0,,,,,S,sols,,,209,4.124146,49.709375
2024-7984,2024-03-25,000001,Vente,80000,21,,RUE JULES DEBORDEAUX,0050,02200,02593,Pasly,02,,,025930000C1021,,,,,,,,,,,,,0,1,Maison,137,7,S,sols,,,966,3.295833,49.401997
2024-7984,2024-03-25,000001,Vente,80000,21,,RUE JULES DEBORDEAUX,0050,02200,02593,Pasly,02,,,025930000C1021,,,,,,,,,,,,,0,1,Maison,94,4,S,sols,,,966,3.295833,49.401997
2024-7984,2024-03-25,000001,Vente,80000,21,,RUE JULES DEBORDEAUX,0050,02200,02593,Pasly,02,,,025930000C1021,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,966,3.295833,49.401997
2024-7985,2024-04-05,000001,Vente,1800,,,SOUS LA CURE,B081,02400,02554,Nogentel,02,,,02554000ZS0049,,,,,,,,,,,,,0,,,,,T,terres,,,1761,3.397957,49.014074
2024-7986,2024-03-19,000001,Vente,2594,,,RICHEBOURG,B073,02320,02768,Vauxaillon,02,,,02768000AC0148,,,,,,,,,,,,,0,,,,,J,jardins,,,330,3.410811,49.477933
2024-7986,2024-03-19,000001,Vente,2594,,,RICHEBOURG,B073,02320,02768,Vauxaillon,02,,,02768000AC0149,,,,,,,,,,,,,0,,,,,J,jardins,,,302,3.410798,49.477985
2024-7986,2024-03-19,000001,Vente,2594,,,RICHEBOURG,B073,02320,02768,Vauxaillon,02,,,02768000AC0150,,,,,,,,,,,,,0,,,,,J,jardins,,,665,3.410904,49.478054
2024-7987,2024-03-27,000001,Vente,115000,9,T,RUE NEUVE DE L HOPITAL,1450,02200,02722,Soissons,02,,,02722000AR0121,,,29,,,,,,,,,,1,2,Appartement,66,3,,,,,,3.327219,49.377152
2024-7987,2024-03-27,000001,Vente,115000,7,,RUE DE L HOPITAL,1030,02200,02722,Soissons,02,,,02722000AR0121,,,51,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.327219,49.377152
2024-7988,2024-04-18,000001,Vente,16000,,,LA RUE DE LAON,B082,02840,02028,Athies-sous-Laon,02,,,02028000AA0503,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,576,3.680361,49.573462
2024-7989,2024-04-09,000001,Vente,225000,27,,RUE ARISTIDE BRIAND,0100,02300,02173,Chauny,02,,,02173000AC0149,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,587,3.21806,49.612989
2024-7989,2024-04-09,000001,Vente,225000,27,,RUE ARISTIDE BRIAND,0100,02300,02173,Chauny,02,,,02173000AC0149,,,,,,,,,,,,,0,1,Maison,156,6,J,jardins,,,278,3.21806,49.612989
2024-7989,2024-04-09,000001,Vente,225000,27,,RUE ARISTIDE BRIAND,0100,02300,02173,Chauny,02,,,02173000AC0149,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,,,278,3.21806,49.612989
2024-7989,2024-04-09,000001,Vente,225000,27,,RUE ARISTIDE BRIAND,0100,02300,02173,Chauny,02,,,02173000AC0149,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,,,278,3.21806,49.612989
2024-7989,2024-04-09,000001,Vente,225000,27,,RUE ARISTIDE BRIAND,0100,02300,02173,Chauny,02,,,02173000AC0149,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,,,278,3.21806,49.612989
2024-7989,2024-04-09,000001,Vente,225000,27,,RUE ARISTIDE BRIAND,0100,02300,02173,Chauny,02,,,02173000AC0149,,,,,,,,,,,,,0,1,Maison,156,6,S,sols,,,587,3.21806,49.612989
2024-7989,2024-04-09,000001,Vente,225000,27,,RUE ARISTIDE BRIAND,0100,02300,02173,Chauny,02,,,02173000AC0149,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,587,3.21806,49.612989
2024-7989,2024-04-09,000001,Vente,225000,27,,RUE ARISTIDE BRIAND,0100,02300,02173,Chauny,02,,,02173000AC0149,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,587,3.21806,49.612989
2024-7990,2024-04-10,000001,Vente,240000,1,,RUE DE SAINTE HELENE,0042,02490,02615,Pontruet,02,,,02615000ZA0059,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,534,3.232614,49.908396
2024-7990,2024-04-10,000001,Vente,240000,1,,RUE DE SAINTE HELENE,0042,02490,02615,Pontruet,02,,,02615000ZA0059,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,,,1526,3.232614,49.908396
2024-7990,2024-04-10,000001,Vente,240000,1,,RUE DE SAINTE HELENE,0042,02490,02615,Pontruet,02,,,02615000ZA0059,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,,,1526,3.232614,49.908396
2024-7990,2024-04-10,000001,Vente,240000,1,,RUE DE SAINTE HELENE,0042,02490,02615,Pontruet,02,,,02615000ZA0059,,,,,,,,,,,,,0,1,Maison,119,3,J,jardins,,,1526,3.232614,49.908396
2024-7990,2024-04-10,000001,Vente,240000,1,,RUE DE SAINTE HELENE,0042,02490,02615,Pontruet,02,,,02615000ZA0059,,,,,,,,,,,,,0,1,Maison,119,3,S,sols,,,534,3.232614,49.908396
2024-7990,2024-04-10,000001,Vente,240000,1,,RUE DE SAINTE HELENE,0042,02490,02615,Pontruet,02,,,02615000ZA0059,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,534,3.232614,49.908396
2024-7990,2024-04-10,000001,Vente,240000,,,LE VILLAGE,B031,02490,02615,Pontruet,02,,,02615000ZA0185,,,,,,,,,,,,,0,,,,,PA,pâtures,,,1355,3.232201,49.908231
2024-7991,2024-04-12,000001,Vente,25000,10,,PL DE LAON,1192,02200,02722,Soissons,02,,,02722000BW0072,,,64,,,,,,,,,,1,2,Appartement,10,1,,,,,,3.333855,49.386082
2024-7992,2024-04-10,000001,Vente,222000,1,,CHE DE LA GOUILLERE,0005,02210,02372,Hartennes-et-Taux,02,,,023720000B0955,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,448,3.354119,49.269439
2024-7992,2024-04-10,000001,Vente,222000,1,,CHE DE LA GOUILLERE,0005,02210,02372,Hartennes-et-Taux,02,,,023720000B0955,,,,,,,,,,,,,0,1,Maison,188,6,S,sols,,,448,3.354119,49.269439
2024-7992,2024-04-10,000001,Vente,222000,1,,CHE DE LA GOUILLERE,0005,02210,02372,Hartennes-et-Taux,02,,,023720000B0955,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,448,3.354119,49.269439
2024-7992,2024-04-10,000001,Vente,222000,1,,CHE DE LA GOUILLERE,0005,02210,02372,Hartennes-et-Taux,02,,,023720000B0955,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,448,3.354119,49.269439
2024-7992,2024-04-10,000001,Vente,222000,,,HARTENNES,B028,02210,02372,Hartennes-et-Taux,02,,,023720000B0957,,,,,,,,,,,,,0,,,,,S,sols,,,228,3.354244,49.269535
2024-7992,2024-04-10,000001,Vente,222000,,,HARTENNES,B028,02210,02372,Hartennes-et-Taux,02,,,023720000B0958,,,,,,,,,,,,,0,,,,,S,sols,,,12,3.354122,49.269503
2024-7993,2024-04-11,000001,Vente,20000,3,,RUE BOUCHER DE PERTHES,0710,02100,02691,Saint-Quentin,02,,,02691000CD0351,,,,,,,,,,,,,0,1,Maison,59,3,S,sols,,,57,3.305078,49.837988
2024-7994,2024-04-05,000001,Vente,24500,,,LES TOUS VENTS,B212,02400,02168,Château-Thierry,02,,,02168000ZE0019,,,,,,,,,,,,,0,,,,,T,terres,,,4842,3.400347,49.057975
2024-7994,2024-04-05,000001,Vente,24500,,,LES TOUS VENTS,B212,02400,02168,Château-Thierry,02,,,02168000ZE0019,,,,,,,,,,,,,0,,,,,T,terres,,,4842,3.400347,49.057975
2024-7994,2024-04-05,000001,Vente,24500,,,LES TOUS VENTS,B212,02400,02168,Château-Thierry,02,,,02168000ZE0019,,,,,,,,,,,,,0,,,,,P,prés,,,2336,3.400347,49.057975
2024-7994,2024-04-05,000001,Vente,24500,,,PROCHE LE RAIDON,B063,02400,02554,Nogentel,02,,,02554000ZA0157,,,,,,,,,,,,,0,,,,,T,terres,,,8398,3.386775,49.016396
2024-7994,2024-04-05,000001,Vente,24500,,,PROCHE LE RAIDON,B063,02400,02554,Nogentel,02,,,02554000ZA0157,,,,,,,,,,,,,0,,,,,T,terres,,,4199,3.386775,49.016396
2024-7995,2024-04-12,000001,Vente,192000,,,LE VILLAGE,B049,02600,02232,Coyolles,02,,,022320000A0108,,,,,,,,,,,,,0,,,,,S,sols,,,117,3.041761,49.233838
2024-7995,2024-04-12,000001,Vente,192000,,,LE VILLAGE,B049,02600,02232,Coyolles,02,,,022320000A0113,,,,,,,,,,,,,0,,,,,J,jardins,,,650,3.042254,49.233502
2024-7995,2024-04-12,000001,Vente,192000,1,,RUE DU CHATELET,0002,02600,02232,Coyolles,02,,,022320000A0114,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,198,3.041976,49.233828
2024-7995,2024-04-12,000001,Vente,192000,1,,RUE DU CHATELET,0002,02600,02232,Coyolles,02,,,022320000A0114,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,198,3.041976,49.233828
2024-7995,2024-04-12,000001,Vente,192000,1,,RUE DU CHATELET,0002,02600,02232,Coyolles,02,,,022320000A0114,,,,,,,,,,,,,0,1,Maison,100,5,S,sols,,,198,3.041976,49.233828
2024-7996,2024-04-11,000001,Vente,40000,,,LE CLOS JOURDAIN,B017,02220,02036,Augy,02,,,020360000A0127,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,138,3.523128,49.338902
2024-7996,2024-04-11,000001,Vente,40000,,,LE CLOS JOURDAIN,B017,02220,02036,Augy,02,,,020360000A0872,,,,,,,,,,,,,0,,,,,J,jardins,,,928,3.522571,49.338796
2024-7996,2024-04-11,000001,Vente,40000,65,,RUE SAINT REMY,0215,02220,02110,Braine,02,,,021100000D0363,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,395,3.529272,49.340079
2024-7996,2024-04-11,000001,Vente,40000,65,,RUE SAINT REMY,0215,02220,02110,Braine,02,,,021100000D0363,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,395,3.529272,49.340079
2024-7996,2024-04-11,000001,Vente,40000,65,,RUE SAINT REMY,0215,02220,02110,Braine,02,,,021100000D0363,,,,,,,,,,,,,0,1,Maison,128,6,S,sols,,,395,3.529272,49.340079
2024-7997,2024-04-19,000001,Vente,20000,,,LES DIX-SEPT SETIERS,B030,02520,02315,Flavy-le-Martel,02,,,023150000A0231,,,,,,,,,,,,,0,,,,,E,eaux,ETANG,Etangs,3345,3.20921,49.726631
2024-7997,2024-04-19,000001,Vente,20000,,,LES DIX-SEPT SETIERS,B030,02520,02315,Flavy-le-Martel,02,,,023150000A0234,,,,,,,,,,,,,0,,,,,E,eaux,ETANG,Etangs,6435,3.209952,49.727043
2024-7998,2024-03-19,000001,Vente,6155,,,RUE DU 130E RI,0039,02320,02602,Pinon,02,,,02602000AB0196,,,,,,,,,,,,,0,,,,,L,landes,,,1231,3.446957,49.49527
2024-7999,2024-03-20,000001,Vente,1000,,,SOUS LES BRAZIERES,B054,02320,02153,Cessières-Suzy,02,,,02153000ZH0081,,,,,,,,,,,,,0,,,,,PA,pâtures,,,1950,3.495621,49.555049
2024-8000,2024-04-18,000001,Vente,188900,3,,RUE DE LARZIERE,0054,02300,02086,Bichancourt,02,,,02086000AD0359,,,,,,,,,,,,,0,1,Maison,145,4,S,sols,,,488,3.205334,49.584754
2024-8001,2024-04-10,000001,Vente,120000,1,,RUE DE ROUBAIX,4985,02100,02691,Saint-Quentin,02,,,02691000DL0064,,,,,,,,,,,,,0,1,Maison,94,5,S,sols,,,386,3.264966,49.86441
2024-8002,2024-04-19,000001,Vente,66000,9001,,RUE DE L EGLISE,0120,02350,02457,Marchais,02,,,02457000AB0226,,,,,,,,,,,,,0,1,Maison,55,2,S,sols,,,119,3.817418,49.583844
2024-8002,2024-04-19,000001,Vente,66000,,,RUE DE L EGLISE,0120,02350,02457,Marchais,02,,,02457000AB0227,,,,,,,,,,,,,0,,,,,J,jardins,,,350,3.81727,49.583876
2024-8003,2024-04-11,000001,Vente,147500,,,RUE NEUVE,B116,02110,02769,Vaux-Andigny,02,,,02769000AH0205,,,,,,,,,,,,,0,,,,,S,sols,,,89,3.505891,50.022359
2024-8003,2024-04-11,000001,Vente,147500,,,RUE NEUVE,B116,02110,02769,Vaux-Andigny,02,,,02769000AH0205,,,,,,,,,,,,,0,,,,,J,jardins,,,1523,3.505891,50.022359
2024-8003,2024-04-11,000001,Vente,147500,17,,RUE GEDEON POIZOT,0091,02110,02769,Vaux-Andigny,02,,,02769000AH0206,,,,,,,,,,,,,0,1,Maison,135,5,S,sols,,,392,3.505179,50.02254
2024-8004,2024-04-04,000001,Vente,28000,7,,RUE DU WE,0070,02110,02709,Serain,02,,,027090000A0563,,,,,,,,,,,,,0,1,Maison,58,2,S,sols,,,418,3.364832,50.027417
2024-8005,2024-04-15,000001,Vente,287000,12,,RUE DU SOULIER,0145,02290,02011,Ambleny,02,,,02011000AT0114,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,597,3.201838,49.381827
2024-8005,2024-04-15,000001,Vente,287000,12,,RUE DU SOULIER,0145,02290,02011,Ambleny,02,,,02011000AT0114,,,,,,,,,,,,,0,1,Maison,175,6,S,sols,,,597,3.201838,49.381827
2024-8005,2024-04-15,000001,Vente,287000,12,,RUE DU SOULIER,0145,02290,02011,Ambleny,02,,,02011000AT0114,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,597,3.201838,49.381827
2024-8005,2024-04-15,000001,Vente,287000,12,,RUE DU SOULIER,0145,02290,02011,Ambleny,02,,,02011000AT0114,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,597,3.201838,49.381827
2024-8005,2024-04-15,000001,Vente,287000,,,LE SOULIER(HAMEAU),B140,02290,02011,Ambleny,02,,,02011000AT0312,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,817,3.201499,49.382026
2024-8005,2024-04-15,000001,Vente,287000,,,LE SOULIER(HAMEAU),B140,02290,02011,Ambleny,02,,,02011000AT0313,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,996,3.20181,49.381974
2024-8006,2024-04-03,000001,Vente,130000,64,,RUE DES ECROYERES,2400,02700,02738,Tergnier,02,,,02738300AD0169,,,,,,,,,,,,,0,1,Maison,80,4,S,sols,,,448,3.305993,49.665483
2024-8006,2024-04-03,000001,Vente,130000,143,,RUE FAIDHERBE,2450,02700,02738,Tergnier,02,,,02738300AD0537,,,,,,,,,,,,,0,,,,,J,jardins,,,442,3.30629,49.665533
2024-8007,2024-04-02,000001,Vente,62000,4,,RUE DU LIEUBAIN,0028,02380,02052,Bassoles-Aulers,02,,,020520000A0093,,,,,,,,,,,,,0,1,Maison,56,2,S,sols,,,680,3.380327,49.528844
2024-8007,2024-04-02,000001,Vente,62000,4,,RUE DU LIEUBAIN,0028,02380,02052,Bassoles-Aulers,02,,,020520000A0093,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,680,3.380327,49.528844
2024-8008,2024-04-06,000001,Vente,15000,30,,AV FUSILLES DE FONTAINE N D,2385,02100,02691,Saint-Quentin,02,,,02691000BW0019,,,,,,,,,,,,,0,1,Maison,8,0,S,sols,,,247,3.31153,49.835086
2024-8009,2024-04-02,000001,Vente,180000,293,,RUE DE LA CHAUMIERE,0050,02200,02805,Villeneuve-Saint-Germain,02,,,02805000ZC0267,,,,,,,,,,,,,0,1,Maison,100,4,S,sols,,,350,3.360814,49.377727
2024-8010,2024-04-02,000001,Vente,45000,5001,,RUE MATIGNY,1350,02200,02722,Soissons,02,,,02722000AD0297,,,423,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.322416,49.383275
2024-8010,2024-04-02,000001,Vente,45000,7,,RUE PORTE HOZANNE,1770,02200,02722,Soissons,02,,,02722000AD0297,,,314,,,,,,,,,,1,2,Appartement,35,1,,,,,,3.322416,49.383275
2024-8011,2024-04-06,000001,Vente,240200,14,,AV ANDRE BOULLOCHE,2045,02700,02738,Tergnier,02,,,02738300AK0631,,,,,,,,,,,,,0,1,Maison,129,4,S,sols,,,930,3.316967,49.657338
2024-8012,2024-03-29,000001,Vente,26000,12,,RUE SAINT FIACRE,1300,02300,02173,Chauny,02,,,02173000AH0035,,,,,,,,,,,,,0,1,Maison,36,2,S,sols,,,214,3.220107,49.608106
2024-8012,2024-03-29,000001,Vente,26000,12,,RUE SAINT FIACRE,1300,02300,02173,Chauny,02,,,02173000AH0035,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,214,3.220107,49.608106
2024-8013,2024-04-06,000001,Vente,55000,,,TORDOIR GILOTIN,B087,02700,02049,Barisis-aux-Bois,02,,,02049000AM0039,,,,,,,,,,,,,0,,,,,BP,peupleraies,,,1830,3.344943,49.564035
2024-8013,2024-04-06,000001,Vente,55000,,,TORDOIR GILOTIN,B087,02700,02049,Barisis-aux-Bois,02,,,02049000AM0040,,,,,,,,,,,,,0,,,,,BP,peupleraies,,,985,3.344051,49.564296
2024-8013,2024-04-06,000001,Vente,55000,108,,TORDOIR GILOTIN,B087,02700,02049,Barisis-aux-Bois,02,,,02049000AM0041,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1380,3.344233,49.564479
2024-8013,2024-04-06,000001,Vente,55000,,,TORDOIR GILOTIN,B087,02700,02049,Barisis-aux-Bois,02,,,02049000AM0042,,,,,,,,,,,,,0,,,,,PA,pâtures,,,3490,3.345144,49.564253
2024-8014,2024-04-04,000001,Vente,298000,8,,ALL DES PEUPLIERS,0125,02100,02303,Fayet,02,,,023030000A0597,,,,,,,,,,,,,0,1,Maison,201,7,S,sols,,,292,3.253794,49.867929
2024-8014,2024-04-04,000001,Vente,298000,8,,ALL DES PEUPLIERS,0125,02100,02303,Fayet,02,,,023030000A0597,,,,,,,,,,,,,0,1,Maison,201,7,AG,terrains d'agrément,,,1793,3.253794,49.867929
2024-8015,2024-04-19,000001,Vente,285000,16,,RUE DE FOSSOT,0025,02570,02186,Chézy-sur-Marne,02,,,02186000AC0316,,,,,,,,,,,,,0,1,Maison,163,8,S,sols,,,579,3.368958,48.987441
2024-8015,2024-04-19,000001,Vente,285000,16,,RUE DE FOSSOT,0025,02570,02186,Chézy-sur-Marne,02,,,02186000AC0316,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,579,3.368958,48.987441
2024-8016,2024-04-10,000001,Vente,68000,42,B,RUE JEAN JACQUES ROUSSEAU,0770,02300,02173,Chauny,02,,,02173000AI0151,,,,,,,,,,,,,0,,,,,S,sols,,,207,3.217805,49.608918
2024-8016,2024-04-10,000001,Vente,68000,8,,RUE HEBERT,0690,02300,02173,Chauny,02,,,02173000AI0155,,,,,,,,,,,,,0,1,Maison,55,3,S,sols,,,73,3.21763,49.608772
2024-8016,2024-04-10,000001,Vente,68000,8,,RUE HEBERT,0690,02300,02173,Chauny,02,,,02173000AI0155,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,73,3.21763,49.608772
2024-8017,2024-04-04,000001,Vente,82000,35,,RUE DES ARTS,0390,02100,02691,Saint-Quentin,02,,,02691000BI0582,,,,,,,,,,,,,0,1,Maison,80,4,S,sols,,,147,3.284478,49.857524
2024-8018,2024-03-28,000001,Vente,143000,,,LE VILLAGE,B099,02130,02809,Villers-Agron-Aiguizy,02,,,028090000A0476,,,,,,,,,,,,,0,,,,,J,jardins,,,1341,3.698611,49.162361
2024-8018,2024-03-28,000001,Vente,143000,23,,RUE DE REIMS,0030,02130,02809,Villers-Agron-Aiguizy,02,,,028090000A1030,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,,,686,3.698648,49.162176
2024-8018,2024-03-28,000001,Vente,143000,23,,RUE DE REIMS,0030,02130,02809,Villers-Agron-Aiguizy,02,,,028090000A1030,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,,,686,3.698648,49.162176
2024-8018,2024-03-28,000001,Vente,143000,23,,RUE DE REIMS,0030,02130,02809,Villers-Agron-Aiguizy,02,,,028090000A1030,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,186,3.698648,49.162176
2024-8018,2024-03-28,000001,Vente,143000,23,,RUE DE REIMS,0030,02130,02809,Villers-Agron-Aiguizy,02,,,028090000A1030,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,186,3.698648,49.162176
2024-8018,2024-03-28,000001,Vente,143000,23,,RUE DE REIMS,0030,02130,02809,Villers-Agron-Aiguizy,02,,,028090000A1030,,,,,,,,,,,,,0,1,Maison,96,4,S,sols,,,186,3.698648,49.162176
2024-8018,2024-03-28,000001,Vente,143000,23,,RUE DE REIMS,0030,02130,02809,Villers-Agron-Aiguizy,02,,,028090000A1030,,,,,,,,,,,,,0,1,Maison,96,4,J,jardins,,,686,3.698648,49.162176
2024-8019,2024-04-05,000001,Vente,59500,,,LE VILLAGE,B022,02100,02288,Essigny-le-Petit,02,,,022880000A0432,,,,,,,,,,,,,0,,,,,J,jardins,,,675,3.371032,49.898974
2024-8019,2024-04-05,000001,Vente,59500,295,,RUE DE ST QUENTIN,0053,02100,02288,Essigny-le-Petit,02,,,022880000A0435,,,,,,,,,,,,,0,1,Maison,67,4,S,sols,,,200,3.371192,49.899219
2024-8019,2024-04-05,000001,Vente,59500,,,LE VILLAGE,B022,02100,02288,Essigny-le-Petit,02,,,022880000A0436,,,,,,,,,,,,,0,,,,,J,jardins,,,694,3.371318,49.898995
2024-8020,2024-04-15,000001,Vente,9048,,,LE GOBERRIER,B040,02500,02833,Wimy,02,,,028330000A0333,,,,,,,,,,,,,0,,,,,PA,pâtures,,,4470,3.992354,49.950246
2024-8020,2024-04-15,000001,Vente,9048,,,LE GOBERRIER,B040,02500,02833,Wimy,02,,,028330000A0334,,,,,,,,,,,,,0,,,,,PA,pâtures,,,3070,3.994188,49.950364
2024-8021,2024-04-16,000002,Vente,20000,,,PL JEANNE D ARC,0077,02110,02057,Beaurevoir,02,,,020570000C1317,,,,,,,,,,,,,0,,,,,S,sols,,,246,3.306459,49.997215
2024-8021,2024-04-16,000002,Vente,20000,,,LE VILLAGE,B139,02110,02057,Beaurevoir,02,,,020570000C1661,,,,,,,,,,,,,0,,,,,J,jardins,,,261,3.306689,49.997007
2024-8021,2024-04-16,000002,Vente,20000,,,PL JEANNE D ARC,0077,02110,02057,Beaurevoir,02,,,020570000C1663,,,,,,,,,,,,,0,,,,,S,sols,,,195,3.306569,49.997143
2024-8022,2024-04-12,000001,Vente,111500,10,,RUE DU PRE FOIREUX,1800,02200,02722,Soissons,02,,,02722000AV0152,,,,,,,,,,,,,0,1,Maison,50,2,S,sols,,,708,3.328379,49.371689
2024-8022,2024-04-12,000001,Vente,111500,12,,RUE DU PRE FOIREUX,1800,02200,02722,Soissons,02,,,02722000AV0153,,,,,,,,,,,,,0,1,Maison,80,3,J,jardins,POTAG,Jardin potager,459,3.32823,49.371697
2024-8022,2024-04-12,000001,Vente,111500,12,,RUE DU PRE FOIREUX,1800,02200,02722,Soissons,02,,,02722000AV0153,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,271,3.32823,49.371697
2024-8022,2024-04-12,000001,Vente,111500,12,,RUE DU PRE FOIREUX,1800,02200,02722,Soissons,02,,,02722000AV0153,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,POTAG,Jardin potager,459,3.32823,49.371697
2024-8022,2024-04-12,000001,Vente,111500,12,,RUE DU PRE FOIREUX,1800,02200,02722,Soissons,02,,,02722000AV0153,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,POTAG,Jardin potager,459,3.32823,49.371697
2024-8022,2024-04-12,000001,Vente,111500,12,,RUE DU PRE FOIREUX,1800,02200,02722,Soissons,02,,,02722000AV0153,,,,,,,,,,,,,0,1,Maison,80,3,S,sols,,,271,3.32823,49.371697
2024-8022,2024-04-12,000001,Vente,111500,12,,RUE DU PRE FOIREUX,1800,02200,02722,Soissons,02,,,02722000AV0153,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,271,3.32823,49.371697
2024-8023,2024-04-17,000001,Vente,2270,,,DERRIERE L EGLISE,B047,02860,02621,Presles-et-Thierny,02,,,026210000C0039,,,,,,,,,,,,,0,,,,,BP,peupleraies,,,863,3.629399,49.509444
2024-8023,2024-04-17,000001,Vente,2270,,,LES ROENNES,B089,02860,02621,Presles-et-Thierny,02,,,026210000C0041,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,2138,3.629857,49.509718
2024-8023,2024-04-17,000001,Vente,2270,,,LES ROENNES,B089,02860,02621,Presles-et-Thierny,02,,,026210000C0042,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,617,3.630138,49.509641
2024-8023,2024-04-17,000001,Vente,2270,,,LES FALIZES,B051,02860,02621,Presles-et-Thierny,02,,,026210000D0061,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,389,3.631972,49.512128
2024-8024,2024-04-17,000002,Vente,730,,,DERRIERE L EGLISE,B047,02860,02621,Presles-et-Thierny,02,,,026210000C0036,,,,,,,,,,,,,0,,,,,L,landes,,,530,3.629346,49.509136
2024-8024,2024-04-17,000002,Vente,730,,,LES ROENNES,B089,02860,02621,Presles-et-Thierny,02,,,026210000C0040,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,756,3.629468,49.509818
2024-8025,2024-04-19,000001,Vente,65300,,,PRES LA RUE DE BONCOURT,B075,02150,02720,Sissonne,02,,,02720000AB0336,,,,,,,,,,,,,0,,,,,J,jardins,,,348,3.894588,49.573637
2024-8025,2024-04-19,000001,Vente,65300,41,,RUE DES DEUX ROIZES,0035,02150,02720,Sissonne,02,,,02720000AB0344,,,,,,,,,,,,,0,1,Maison,114,5,S,sols,,,149,3.894244,49.57332
2024-8025,2024-04-19,000001,Vente,65300,41,,RUE DES DEUX ROIZES,0035,02150,02720,Sissonne,02,,,02720000AB0344,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,149,3.894244,49.57332
2024-8025,2024-04-19,000001,Vente,65300,41,,RUE DES DEUX ROIZES,0035,02150,02720,Sissonne,02,,,02720000AB0344,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,149,3.894244,49.57332
2024-8026,2024-03-28,000001,Vente,200000,24,,RUE DE LA CROIX,0010,02200,02767,Vauxrezis,02,,,027670000D0074,,,,,,,,,,,,,0,1,Maison,186,4,J,jardins,,,2011,3.27838,49.414945
